company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier,premium_flag,cocoa_category,brand_avg_rating,brand_tier,origin_avg_rating,origin_score,premium_origin_flag,rating_segment,company_region
Duffy'S,"Indio Rojo, Xoco",623,2011,U.K.,3.75,Criollo,Honduras,72.0,False,False,True,Medium (60-75%),3.5,Elite,3.35,67.5,True,Outstanding,Other
Duffy'S,Dominican Republic,661,2011,U.K.,3.5,,Dominican Republic,65.0,False,False,True,Medium (60-75%),3.5,Elite,3.2063253012048194,60.3,False,Good,Other
Duffy'S,"Bocas Del Toro, Tierra Oscura",697,2011,U.K.,3.0,,Panama,72.0,False,False,False,Medium (60-75%),3.5,Elite,3.1785714285714284,58.9,False,Average,Other
Duffy'S,"Nicaliso, Xoco",697,2011,U.K.,3.25,Criollo,Nicaragua,71.0,False,False,False,Medium (60-75%),3.5,Elite,3.2,60.0,False,Good,Other
Duffy'S,Ocumare,765,2011,U.K.,3.5,,Venezuela,71.0,False,False,True,Medium (60-75%),3.5,Elite,3.2453271028037385,62.3,True,Good,Other
Duffy'S,Panama,516,2010,U.K.,3.5,,Panama,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.1785714285714284,58.9,False,Good,Other
Duffy'S,"Corazon Del Ecuador, Calceta Beans",516,2010,U.K.,3.75,,Ecuador,72.0,False,False,True,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Outstanding,Other
Duffy'S,Star Of Ecuador,523,2010,U.K.,2.5,,Ecuador,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Below Average,Other
Duffy'S,Star Of Peru,523,2010,U.K.,3.75,,Peru,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.1378787878787877,56.9,False,Outstanding,Other
Dulcinea,Dominican Republic,1506,2015,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.2063253012048194,60.3,False,Good,North America
Durand,Madagascar,841,2012,France,2.75,Trinitario,Madagascar,82.0,False,False,False,High (>75%),2.75,Low-Rated,3.2655172413793103,63.3,True,Average,Europe
Durci,"Maranon, Joya Rara",1626,2015,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.1378787878787877,56.9,False,Good,North America
Durci,"Rio Caribe, Tepui Treasure",1626,2015,USA,3.5,Trinitario,Venezuela,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2453271028037385,62.3,True,Good,North America
Durci,Taino Secret,1630,2015,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.2063253012048194,60.3,False,Good,North America
Durci,"Carenero, Empyrean Sabor",1630,2015,USA,3.25,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.2453271028037385,62.3,True,Good,North America
Durci,Corona Arriba,1630,2015,USA,4.0,,Ecuador,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.134715025906736,56.7,False,Outstanding,North America
East Van Roasters,Peru,1343,2014,Canada,3.25,,Peru,70.0,False,False,False,Medium (60-75%),3.5,Elite,3.1378787878787877,56.9,False,Good,North America
East Van Roasters,Madagascar,1343,2014,Canada,3.5,Trinitario,Madagascar,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2655172413793103,63.3,True,Good,North America
East Van Roasters,Dominican Republic,1343,2014,Canada,3.75,,Dominican Republic,70.0,False,False,True,Medium (60-75%),3.5,Elite,3.2063253012048194,60.3,False,Outstanding,North America
Eau De Rose,Tumaco,1812,2016,Canada,3.25,,Colombia,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.225,61.3,False,Good,North America
Eau De Rose,Arauca,1812,2016,Canada,3.25,,Colombia,70.0,False,False,False,Medium (60-75%),3.25,Standard,3.225,61.3,False,Good,North America
Eclat (Felchlin),"Maranon, Good & Evil, W/ Nibs",919,2012,USA,2.75,Forastero (Nacional),Peru,72.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.1378787878787877,56.9,False,Average,North America
Edelmond,Porcelana,1876,2016,Germany,3.0,Criollo,Venezuela,68.0,False,False,False,Medium (60-75%),3.0,Standard,3.2453271028037385,62.3,True,Average,Europe
El Ceibo,"Alto Beni, Covendo Region",709,2011,Bolivia,3.75,,Bolivia,75.0,False,False,True,Medium (60-75%),3.25,Standard,3.1973684210526314,59.9,False,Outstanding,South America
El Ceibo,Alto Beni,252,2008,Bolivia,2.75,,Bolivia,71.0,False,False,False,Medium (60-75%),3.25,Standard,3.1973684210526314,59.9,False,Average,South America
El Rey,San Joaquin,1662,2015,Venezuela,3.75,,Venezuela,70.0,False,False,True,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Outstanding,South America
El Rey,"Rio Caribe, Cariaco",439,2009,Venezuela,2.75,Trinitario,Venezuela,60.5,False,False,False,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Average,South America
El Rey,"Rio Caribe, Macuro",439,2009,Venezuela,3.0,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Average,South America
El Rey,"Carenero Superior, Apamate",206,2008,Venezuela,2.5,Criollo,Venezuela,74.0,False,False,False,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Below Average,South America
El Rey,"Carenero Superior, Bucare",206,2008,Venezuela,2.5,Criollo,Venezuela,58.0,False,False,False,Low (<60%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Below Average,South America
El Rey,"Carenero Superior, Mijao",206,2008,Venezuela,3.0,Criollo,Venezuela,61.0,False,False,False,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Average,South America
El Rey,"Carenero Superior, Gran Saman",32,2006,Venezuela,2.75,Criollo,Venezuela,70.0,False,False,False,Medium (60-75%),2.892857142857143,Low-Rated,3.2453271028037385,62.3,True,Average,South America
Emerald Estate,Emerald Estate,1137,2013,St. Lucia,2.75,,St. Lucia,60.0,False,False,False,Medium (60-75%),3.0,Standard,2.96875,48.4,False,Average,Caribbean
Emerald Estate,Emerald Estate,1137,2013,St. Lucia,3.25,,St. Lucia,70.0,False,False,False,Medium (60-75%),3.0,Standard,2.96875,48.4,False,Good,Caribbean
Emily'S,Patanemo,1450,2015,Japan,3.0,,Venezuela,79.0,False,False,False,High (>75%),3.25,Standard,3.2453271028037385,62.3,True,Average,Asia-Pacific
Emily'S,Peru,1454,2015,Japan,3.5,Criollo,Peru,78.0,False,False,True,High (>75%),3.25,Standard,3.1378787878787877,56.9,False,Good,Asia-Pacific
Enna,"Wampusirpi, Batch 007",1916,2016,USA,3.25,,Honduras,75.0,False,False,False,Medium (60-75%),3.25,Standard,3.35,67.5,True,Good,North America
Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,Spain,3.25,Forastero,Sao Tome & Principe,80.0,False,False,False,High (>75%),3.25,Standard,3.1785714285714284,58.9,False,Good,Europe
Erithaj (A. Morin),Ben Tre,1205,2014,France,3.25,Trinitario,Vietnam,70.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.3157894736842106,65.8,True,Good,Europe
Erithaj (A. Morin),Ham Luong,1209,2014,France,3.0,Trinitario,Vietnam,80.0,False,False,False,High (>75%),3.1666666666666665,Standard,3.3157894736842106,65.8,True,Average,Europe
Erithaj (A. Morin),Ba Lai,1209,2014,France,3.25,Trinitario,Vietnam,74.0,False,False,False,Medium (60-75%),3.1666666666666665,Standard,3.3157894736842106,65.8,True,Good,Europe
Escazu,Rio Caribe,903,2012,USA,2.75,Trinitario,Venezuela,70.0,False,False,False,Medium (60-75%),2.8,Low-Rated,3.2453271028037385,62.3,True,Average,North America
Escazu,Guapiles,414,2009,USA,2.0,,Costa Rica,65.0,False,False,False,Medium (60-75%),2.8,Low-Rated,3.1447368421052633,57.2,False,Below Average,North America
Escazu,Carenero Superior,423,2009,USA,3.5,Criollo,Venezuela,81.0,False,False,True,High (>75%),2.8,Low-Rated,3.2453271028037385,62.3,True,Good,North America
Escazu,"Carenero, Guapiles, Ocumare Blend",431,2009,USA,2.75,,"Cost Rica, Ven",74.0,False,False,False,Medium (60-75%),2.8,Low-Rated,2.75,37.5,False,Average,North America
Escazu,Ocumare,252,2008,USA,3.0,Criollo,Venezuela,72.0,False,False,False,Medium (60-75%),2.8,Low-Rated,3.2453271028037385,62.3,True,Average,North America
Ethel'S Artisan (Mars),"Peru, Madagascar",666,2011,USA,2.5,,"Peru, Madagascar",55.0,False,False,False,Low (<60%),2.55,Low-Rated,2.5,25.0,False,Below Average,North America
Ethel'S Artisan (Mars),Trinidad,666,2011,USA,2.5,Trinitario,Trinidad,55.0,False,False,False,Low (<60%),2.55,Low-Rated,3.2045454545454546,60.2,False,Below Average,North America
Ethel'S Artisan (Mars),Porcelana,666,2011,USA,2.5,Criollo (Porcelana),Venezuela,70.0,False,False,False,Medium (60-75%),2.55,Low-Rated,3.2453271028037385,62.3,True,Below Average,North America
Ethel'S Artisan (Mars),Red Vanilla,666,2011,USA,2.75,,,62.0,False,False,False,Medium (60-75%),2.55,Low-Rated,,,False,Average,North America
Ethel'S Artisan (Mars),"Venezuela, Trinidad",672,2011,USA,2.5,,"Venezuela, Trinidad",62.0,False,False,False,Medium (60-75%),2.55,Low-Rated,2.5,25.0,False,Below Average,North America
Ethereal,Belize,1275,2014,USA,3.0,Trinitario,Belize,80.0,False,False,False,High (>75%),3.4166666666666665,Elite,3.2346938775510203,61.7,False,Average,North America
Ethereal,Ecuador,1275,2014,USA,3.5,,Ecuador,80.0,False,False,True,High (>75%),3.4166666666666665,Elite,3.134715025906736,56.7,False,Good,North America
Ethereal,Dominican Republic,1275,2014,USA,3.75,,Dominican Republic,80.0,False,False,True,High (>75%),3.4166666666666665,Elite,3.2063253012048194,60.3,False,Outstanding,North America
Fearless (Amma),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,USA,2.75,,Brazil,75.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2844827586206895,64.2,True,Average,North America
Feitoria Cacao,Blue Mountain,1732,2016,Portugal,3.0,,Jamaica,76.0,False,False,False,High (>75%),2.75,Low-Rated,3.1625,58.1,False,Average,Europe
Feitoria Cacao,Cuyagua,1736,2016,Portugal,2.5,,Venezuela,76.0,False,False,False,High (>75%),2.75,Low-Rated,3.2453271028037385,62.3,True,Below Average,Europe
Feitoria Cacao,Maya Mountain,1736,2016,Portugal,2.75,Trinitario,Belize,76.0,False,False,False,High (>75%),2.75,Low-Rated,3.2346938775510203,61.7,False,Average,Europe
Felchlin,Grenada,494,2010,Switzerland,3.5,Trinitario,Grenada,58.0,False,False,True,Low (<60%),3.142857142857143,Standard,3.026315789473684,51.3,False,Good,Europe
Felchlin,Supremo- Sf,105,2006,Switzerland,2.0,,,62.0,False,False,False,Medium (60-75%),3.142857142857143,Standard,,,False,Below Average,Europe
Felchlin,Elvesia P.,105,2006,Switzerland,3.0,"Trinitario, Criollo",Dominican Republic,74.0,False,False,False,Medium (60-75%),3.142857142857143,Standard,3.2063253012048194,60.3,False,Average,Europe
Felchlin,"Madagascar, Grand Cru",48,2006,Switzerland,3.0,Criollo,Madagascar,64.0,False,False,False,Medium (60-75%),3.142857142857143,Standard,3.2655172413793103,63.3,True,Average,Europe
Felchlin,Maracaibo Clasificado,48,2006,Switzerland,3.0,Criollo,Venezuela,65.0,False,False,False,Medium (60-75%),3.142857142857143,Standard,3.2453271028037385,62.3,True,Average,Europe
Felchlin,Arriba,48,2006,Switzerland,3.5,Forastero (Arriba),Ecuador,72.0,False,False,True,Medium (60-75%),3.142857142857143,Standard,3.134715025906736,56.7,False,Good,Europe
Felchlin,"Alto Beni, Cru Savage",56,2006,Switzerland,4.0,Criollo (Wild),Bolivia,68.0,False,False,True,Medium (60-75%),3.142857142857143,Standard,3.1973684210526314,59.9,False,Outstanding,Europe
Finca,Puerto Rico,1283,2014,USA,2.25,,Puerto Rico,65.0,False,False,False,Medium (60-75%),2.75,Low-Rated,2.5,25.0,False,Below Average,North America
Finca,Dominican Republic,1283,2014,USA,3.0,,Dominican Republic,80.0,False,False,False,High (>75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,North America
Finca,Dominican Republic,1283,2014,USA,3.25,,Dominican Republic,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Good,North America
Finca,Dominican Republic,1287,2014,USA,2.5,,Dominican Republic,85.0,False,False,False,High (>75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Below Average,North America
Forever Cacao,Rio Eni,1267,2014,U.K.,2.75,Criollo,Peru,72.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.1378787878787877,56.9,False,Average,Other
Forteza (Cortes),Dominican Republic,1776,2016,Puerto Rico,2.75,,Dominican Republic,70.0,False,False,False,Medium (60-75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,Other
Forteza (Cortes),Puerto Rico,1776,2016,Puerto Rico,2.75,,Dominican Republic,80.0,False,False,False,High (>75%),2.75,Low-Rated,3.2063253012048194,60.3,False,Average,Other
Fossa,"Akesson'S E., Sambirano V.",1772,2016,Singapore,2.75,,Madagascar,70.0,False,False,False,Medium (60-75%),3.3333333333333335,Standard,3.2655172413793103,63.3,True,Average,Other
Fossa,"Camino Verde P., Balao, Guayas",1776,2016,Singapore,3.5,,Ecuador,75.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.134715025906736,56.7,False,Good,Other
Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,Singapore,3.75,Trinitario,Tanzania,67.0,False,False,True,Medium (60-75%),3.3333333333333335,Standard,3.2058823529411766,60.3,False,Outstanding,Other
Franceschi,Choroni,1355,2014,Venezuela,3.5,,Venezuela,70.0,False,False,True,Medium (60-75%),3.625,Elite,3.2453271028037385,62.3,True,Good,South America
Franceschi,Ocumare,1355,2014,Venezuela,3.75,,Venezuela,70.0,False,False,True,Medium (60-75%),3.625,Elite,3.2453271028037385,62.3,True,Outstanding,South America
Franceschi,Canoabo,911,2012,Venezuela,3.75,,Venezuela,70.0,False,False,True,Medium (60-75%),3.625,Elite,3.2453271028037385,62.3,True,Outstanding,South America
Franceschi,Sur Del Lago,915,2012,Venezuela,3.5,,Venezuela,60.0,False,False,True,Medium (60-75%),3.625,Elite,3.2453271028037385,62.3,True,Good,South America
Frederic Blondeel,Costa Rica,1538,2015,Belgium,3.5,,Costa Rica,70.0,False,False,True,Medium (60-75%),3.4,Standard,3.1447368421052633,57.2,False,Good,Europe
Frederic Blondeel,Peru Brutus,1538,2015,Belgium,3.5,,Peru,75.0,False,False,True,Medium (60-75%),3.4,Standard,3.1378787878787877,56.9,False,Good,Europe
Frederic Blondeel,Vietnam,1542,2015,Belgium,3.0,Trinitario,Vietnam,80.0,False,False,False,High (>75%),3.4,Standard,3.3157894736842106,65.8,True,Average,Europe
Frederic Blondeel,Ghana,1351,2014,Belgium,3.5,Forastero,Ghana,60.0,False,False,True,Medium (60-75%),3.4,Standard,3.090909090909091,54.5,False,Good,Europe
Frederic Blondeel,Madagascar,1351,2014,Belgium,3.5,Trinitario,Madagascar,65.0,False,False,True,Medium (60-75%),3.4,Standard,3.2655172413793103,63.3,True,Good,Europe
French Broad,"Norandino, Batch 161208",1940,2017,USA,3.5,,Peru,70.0,False,False,True,Medium (60-75%),3.175,Standard,3.1378787878787877,56.9,False,Good,North America
French Broad,Guatemala,1634,2015,USA,3.5,,Guatemala,73.0,False,False,True,Medium (60-75%),3.175,Standard,3.3214285714285716,66.1,True,Good,North America
French Broad,San Andres,1209,2014,USA,3.0,,Costa Rica,80.0,False,False,False,High (>75%),3.175,Standard,3.1447368421052633,57.2,False,Average,North America
French Broad,Matagalpa,1295,2014,USA,3.25,,Nicaragua,68.0,False,False,False,Medium (60-75%),3.175,Standard,3.2,60.0,False,Good,North America
French Broad,"Palo Blanco, Chulucanas",1042,2013,USA,3.5,,Peru,66.0,False,False,True,Medium (60-75%),3.175,Standard,3.1378787878787877,56.9,False,Good,North America
French Broad,Tumbes Coop,883,2012,USA,2.5,Criollo,Peru,70.0,False,False,False,Medium (60-75%),3.175,Standard,3.1378787878787877,56.9,False,Below Average,North America
French Broad,"Palo Blanco, Chulucanas",883,2012,USA,3.5,,Peru,61.0,False,False,True,Medium (60-75%),3.175,Standard,3.1378787878787877,56.9,False,Good,North America
French Broad,"Palo Blanco W/ Panela, Chulucanas",887,2012,USA,2.0,,Peru,81.0,False,False,False,High (>75%),3.175,Standard,3.1378787878787877,56.9,False,Below Average,North America
French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.175,Standard,3.1378787878787877,56.9,False,Good,North America
French Broad,La Red,785,2011,USA,3.5,,Dominican Republic,65.0,False,False,True,Medium (60-75%),3.175,Standard,3.2063253012048194,60.3,False,Good,North America
Fresco,"Maranon, #228, Mr, Sc",1383,2014,USA,3.0,Forastero (Nacional),Peru,70.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Average,North America
Fresco,"Maranon, #227, Lr, Mc",1383,2014,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Good,North America
Fresco,"Maranon, #229, Mr, Lc",1383,2014,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Good,North America
Fresco,"Maranon, #230, Dr, Lc",1387,2014,USA,3.5,Forastero (Nacional),Peru,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Good,North America
Fresco,"Conacado, #223, Mr, Sc",1030,2013,USA,3.25,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.2063253012048194,60.3,False,Good,North America
Fresco,"Conacado, #224, Mr, Mc",1081,2013,USA,3.75,,Dominican Republic,72.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2063253012048194,60.3,False,Outstanding,North America
Fresco,"San Martin, Bellavista Coop, #226, Dr, Mc",1117,2013,USA,3.75,,Peru,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Outstanding,North America
Fresco,"Bellavista Coop, #225, Lr, Mc, Cg Exclusive",1149,2013,USA,4.0,Trinitario,Peru,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1378787878787877,56.9,False,Outstanding,North America
Fresco,"Markham Valley, #219, Lr, Mc",899,2012,USA,3.5,,Papua New Guinea,69.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2916666666666665,64.6,True,Good,North America
Fresco,"Markham Valley, #221, Dr, Mc",899,2012,USA,3.5,,Papua New Guinea,69.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2916666666666665,64.6,True,Good,North America
Fresco,"Sambirano Valley, #216, Mr, Lc",915,2012,USA,4.0,Trinitario,Madagascar,74.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2655172413793103,63.3,True,Outstanding,North America
Fresco,"Markham Valley, #220, Mr, Mc",927,2012,USA,4.0,Trinitario,Papua New Guinea,69.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2916666666666665,64.6,True,Outstanding,North America
Fresco,"Markham Valley, #222, Lr, 0C",931,2012,USA,3.0,Trinitario,Papua New Guinea,69.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.2916666666666665,64.6,True,Average,North America
Fresco,"Ghana, #211, Mr, Mc",636,2011,USA,2.75,Forastero,Ghana,74.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.090909090909091,54.5,False,Average,North America
Fresco,"Jamaica, #209, Dr, Sc",642,2011,USA,3.25,Trinitario,Jamaica,70.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.1625,58.1,False,Good,North America
Fresco,"Conacado, #212, Lr, Sc",642,2011,USA,3.5,,Dominican Republic,72.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.2063253012048194,60.3,False,Good,North America
Fresco,"Jamaica, #210, Dr, Mc",642,2011,USA,3.5,Trinitario,Jamaica,70.0,False,False,True,Medium (60-75%),3.3846153846153846,Standard,3.1625,58.1,False,Good,North America
Fresco,"Sambirano Valley, #214, Lr, Mc",682,2011,USA,2.75,Trinitario,Madagascar,74.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.2655172413793103,63.3,True,Average,North America
Fresco,"Conacado, #213, Dr, -C",682,2011,USA,3.25,,Dominican Republic,72.0,False,False,False,Medium (60-75%),3.3846153846153846,Standard,3.2063253012048194,60.3,False,Good,North America
