company,bean_origin_bar,ref,review_year,company_location,rating,bean_type,broad_bean_origin,cocoa_percent_clean,rating_outlier,cocoa_percent_clean_outlier
Sacred,Twilight,813,2012,USA,3.25,,Central And S. America,69.0,False,False
Salgado,Bahia Superior,288,2008,Argentina,3.5,Forastero,Brazil,70.0,False,False
Salgado,Esmeraldas,288,2008,Argentina,3.5,Forastero (Nacional),Ecuador,70.0,False,False
Salgado,Carenero Superior,288,2008,Argentina,3.5,Trinitario,Venezuela,70.0,False,False
Salgado,Rio Arriba,292,2008,Argentina,3.5,Forastero (Arriba) Asss,Ecuador,70.0,False,False
Santander (Compania Nacional),Colombian 2008,404,2009,Colombia,2.75,Forastero (Nacional),Colombia,75.0,False,False
Santander (Compania Nacional),Colombian W/ Nibs,414,2009,Colombia,3.0,Forastero (Nacional),Colombia,70.0,False,False
Santander (Compania Nacional),Colombian Semi Dark,32,2006,Colombia,2.0,Forastero (Nacional),Colombia,53.0,False,True
Santander (Compania Nacional),Colombian,32,2006,Colombia,3.0,Forastero (Nacional),Colombia,65.0,False,False
Santander (Compania Nacional),Colombian Dark,32,2006,Colombia,4.0,Forastero (Nacional),Colombia,70.0,False,False
Santome,Sao Tome,761,2011,France,2.75,Forastero,Sao Tome,70.0,False,False
Scharffen Berger,San Juan De Cheni,959,2012,USA,4.0,,Peru,78.0,False,False
Scharffen Berger,Markham Valley,781,2011,USA,3.75,,Papua New Guinea,68.0,False,False
Scharffen Berger,Camahogne,464,2010,USA,3.5,Trinitario,Grenada,68.0,False,False
Scharffen Berger,Amina,464,2010,USA,3.75,"Trinitario, Criollo",Madagascar,65.0,False,False
Scharffen Berger,Tome Acu,336,2009,USA,3.75,,Brazil,68.0,False,False
Scharffen Berger,Asante,336,2009,USA,4.0,Forastero,Ghana,65.0,False,False
Scharffen Berger,Ben Tre,445,2009,USA,3.75,Trinitario,Vietnam,72.0,False,False
Scharffen Berger,Finisterra,227,2008,USA,3.0,Blend,"Ven., Trinidad, Mad.",72.0,False,False
Scharffen Berger,Las Islas,117,2007,USA,3.0,Blend,Carribean(Dr/Jam/Tri),72.0,False,False
Scharffen Berger,Nibby,135,2007,USA,3.0,,,62.0,False,False
Scharffen Berger,Cuyagua,135,2007,USA,3.75,,Venezuela,75.0,False,False
Scharffen Berger,Antilles (Trin/Gren/Dr/Ven),188,2007,USA,3.0,Blend,Carribean,75.0,False,False
Scharffen Berger,Extra Dark,15,2006,USA,2.0,,,82.0,False,False
Scharffen Berger,Bittersweet,15,2006,USA,3.5,Blend,,70.0,False,False
Scharffen Berger,Kumasi Sambirano,40,2006,USA,2.0,Blend,Ghana & Madagascar,68.0,False,False
Scharffen Berger,Jamaica A L'Ancienne,56,2006,USA,2.0,Trinitario,Jamaica,70.0,False,False
Scharffen Berger,Semisweet,56,2006,USA,3.0,Blend,,62.0,False,False
Seaforth,Dominican Republic,1658,2015,U.K.,2.75,,Dominican Republic,70.0,False,False
Seaforth,Grenada,1658,2015,U.K.,2.75,,Grenada,70.0,False,False
Shark Mountain,Jamaica,1450,2015,USA,3.25,Trinitario,Jamaica,72.0,False,False
Shark Mountain,Papua New Guinea,1450,2015,USA,3.5,Forastero,Papua New Guinea,73.0,False,False
Shark Mountain,Cuyagua,1466,2015,USA,2.75,Criollo,Venezuela,77.0,False,False
Shark Mountain,Roig,1466,2015,USA,3.5,"Criollo, Trinitario",Dominican Republic,74.0,False,False
Shark Mountain,Ecuador,1335,2014,USA,3.0,Trinitario,Ecuador,75.0,False,False
Shark Mountain,"Belize, 2013",1335,2014,USA,3.25,"Criollo, Trinitario",Belize,72.0,False,False
Shark'S,Hilo,713,2011,USA,2.0,,Hawaii,73.0,False,False
Shark'S,"Hilo, W/ Added Cocoa Butter",721,2011,USA,2.5,,Hawaii,73.0,False,False
Shattel,Tingo Maria,1884,2016,Peru,3.25,,Peru,70.0,False,False
Shattell,Porcelana,757,2011,Peru,3.5,Criollo,Peru,75.0,False,False
Sibu,Oro,1586,2015,Costa Rica,3.25,,Costa Rica,82.0,False,False
Sibu,Oscuro,1586,2015,Costa Rica,3.5,,Costa Rica,70.0,False,False
Sibu Sura,Peru,911,2012,USA,2.5,,Peru,70.0,False,False
Silvio Bessone,Maya Belize,717,2011,Italy,3.0,Criollo,Belize,67.0,False,False
Silvio Bessone,"Trintade, Sao Tome",725,2011,Italy,3.25,Forastero,Sao Tome,65.0,False,False
Silvio Bessone,"Bahia, Scavina",729,2011,Italy,3.25,Trinitario,Brazil,60.0,False,False
Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,Italy,3.0,"Criollo, Trinitario",Colombia,68.0,False,False
Sirene,Wild Bolivia,1788,2016,Canada,3.5,,Bolivia,73.0,False,False
Sirene,Kokoa Kamili Coop,1856,2016,Canada,3.5,,Tanzania,73.0,False,False
Sirene,"Esmeraldas, Salazar Farm",1860,2016,Canada,3.75,,Ecuador,73.0,False,False
Sirene,"Somia Plantation, 2012",1502,2015,Canada,3.0,Trinitario,Madagascar,100.0,False,True
Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,Canada,3.0,,Ecuador,100.0,False,True
Sirene,Lachua W/ Cane Sugar,1614,2015,Canada,3.0,,Guatemala,73.0,False,False
Sirene,"Lachua W/ Maple Sugar, Batch 5",1614,2015,Canada,3.25,,Guatemala,73.0,False,False
Sirene,Pisa,1650,2015,Canada,3.25,,Haiti,73.0,False,False
Sirene,"Somia Plantation, 2012",1339,2014,Canada,3.75,Trinitario,Madagascar,67.0,False,False
Sirene,"Somia Plantation, 2012",1339,2014,Canada,3.75,Trinitario,Madagascar,73.0,False,False
Sirene,"Camino Verde P., Balao, Guayas",1343,2014,Canada,3.75,,Ecuador,73.0,False,False
Sjolinds,Ghana,1454,2015,USA,2.75,Forastero,Ghana,70.0,False,False
Sjolinds,Nicaragua,1462,2015,USA,3.0,,Nicaragua,72.0,False,False
"Smooth Chocolator, The","Oko Caribe, Dor005",1940,2017,Australia,3.5,,Dominican Republic,70.0,False,False
"Smooth Chocolator, The","Guasare, La Sierra De Perija, Batch Gua001",1740,2016,Australia,3.75,Criollo,Venezuela,70.0,False,False
"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,Batch Pcl001",1740,2016,Australia,4.0,Criollo,Ecuador,70.0,False,False
"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,Australia,3.75,,Belize,70.0,False,False
"Smooth Chocolator, The",Tien Giang,1864,2016,Australia,3.0,Trinitario,Vietnam,70.0,False,False
"Smooth Chocolator, The",Australia,1864,2016,Australia,3.75,,Australia,67.0,False,False
"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, B-Gua001",1908,2016,Australia,3.25,,Guatemala,70.0,False,False
"Smooth Chocolator, The",Akesson'S Estate,1618,2015,Australia,3.25,Trinitario,Madagascar,65.0,False,False
"Smooth Chocolator, The",Akesson'S Estate,1622,2015,Australia,3.5,Trinitario,Madagascar,70.0,False,False
"Smooth Chocolator, The",Kokoa Kamili,1622,2015,Australia,3.75,,Tanzania,67.0,False,False
"Smooth Chocolator, The",San Juan Estate,1622,2015,Australia,3.75,Trinitario,Trinidad,70.0,False,False
"Smooth Chocolator, The",Camino Verde,1622,2015,Australia,4.0,,Ecuador,72.0,False,False
"Smooth Chocolator, The",Bolivia,1626,2015,Australia,2.75,,Bolivia,72.0,False,False
"Smooth Chocolator, The","Papua New Guinea, Triple Roast, Batch 1",1662,2015,Australia,3.5,,Papua New Guinea,65.0,False,False
"Smooth Chocolator, The","Maranon, Batch 2",1666,2015,Australia,3.0,Forastero (Nacional),Peru,67.0,False,False
"Smooth Chocolator, The","Chuao, Batch 3",1666,2015,Australia,3.75,Trinitario,Venezuela,70.0,False,False
Snake & Butterfly,Ghana,693,2011,USA,1.5,Forastero,Ghana,67.0,False,False
Snake & Butterfly,Madagascar,502,2010,USA,3.0,Trinitario,Madagascar,68.0,False,False
Snake & Butterfly,Ecuador,502,2010,USA,3.25,,Ecuador,68.0,False,False
Sol Cacao,"Ecuador, Batch 1",1812,2016,USA,3.5,,Ecuador,70.0,False,False
Sol Cacao,Madagascar,1518,2015,USA,3.0,Trinitario,Madagascar,72.0,False,False
Solkiki,"Maranon, Fortunato No. 4",1840,2016,U.K.,2.75,Forastero (Nacional),Peru,68.0,False,False
Solkiki,"Castillo, Hispaniola, Unroasted",1840,2016,U.K.,2.75,,Dominican Republic,85.0,False,False
Solomons Gold,Solomon Island,1792,2016,New Zealand,3.25,,Solomon Islands,70.0,False,False
Solomons Gold,Solomon Island W/ Nibs,1796,2016,New Zealand,3.25,,Solomon Islands,75.0,False,False
Solstice,Bundibugyo,1335,2014,USA,3.0,"Forastero, Trinitario",Uganda,70.0,False,False
Solstice,Sambirano,1157,2013,USA,3.0,Trinitario,Madagascar,70.0,False,False
Solstice,Amazonas,1157,2013,USA,3.0,,Venezuela,70.0,False,False
Solstice,Bolivia,1161,2013,USA,3.25,,Bolivia,70.0,False,False
Solstice,San Martin,1161,2013,USA,3.25,,Peru,70.0,False,False
Solstice,Wasatch,1161,2013,USA,3.5,Blend,,70.0,False,False
Soma,"Oko Caribe, Duarte P., Collab W Chocosol",1820,2016,Canada,3.5,,Dominican Republic,62.0,False,False
Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,Canada,3.5,Trinitario,Madagascar,70.0,False,False
Soma,"Bahia Black, Batch Bra50722.1",1828,2016,Canada,3.5,Forastero (Parazinho),Brazil,70.0,False,False
Soma,"Abstract S. W/ Jamaica Nibs,Batch Abs60323.0",1828,2016,Canada,3.75,,"Ven.,Ecu.,Peru,Nic.",75.0,False,False
Soma,"Chuno, San Jose De Bocay, Pantasma R.,B.S.",1828,2016,Canada,3.75,Trinitario,Nicaragua,70.0,False,False
Soma,"Tien Giang, Black S., Batch Vit60420.0",1828,2016,Canada,4.0,Trinitario,Vietnam,70.0,False,False
Soma,"Camino Verde, Black S., Batch Cvu6030.0",1832,2016,Canada,3.25,,Ecuador,70.0,False,False
Soma,Csb Chama,1594,2015,Canada,3.5,Criollo,Venezuela,70.0,False,False
Soma,Porcelana,1594,2015,Canada,4.0,,Venezuela,75.0,False,False
Soma,"La Tronca, Matagalpa",1227,2014,Canada,3.5,,Nicaragua,70.0,False,False
Soma,Maranon Canyon,1259,2014,Canada,3.75,Forastero (Nacional),Peru,70.0,False,False
Soma,La Dalia,1307,2014,Canada,3.25,Trinitario,Nicaragua,70.0,False,False
Soma,"Camino Verde P., Balao, Guayas",1307,2014,Canada,3.5,Forastero (Nacional),Ecuador,80.0,False,False
Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,Canada,3.75,Forastero (Amelonado),Vanuatu,70.0,False,False
Soma,Little Big Man,1339,2014,Canada,3.25,Blend,Madagascar & Ecuador,70.0,False,False
Soma,"Rizek Cacao, Domin. Rep.",1019,2013,Canada,3.75,Trinitario,Dominican Republic,77.0,False,False
Soma,Java,1030,2013,Canada,3.25,Criollo,Indonesia,70.0,False,False
Soma,"Apurimac, El Quinacho Co-Op",1073,2013,Canada,2.75,Criollo,Peru,70.0,False,False
Soma,"Sangre Grande P., Trinidad",1073,2013,Canada,3.75,Trinitario,Trinidad,70.0,False,False
Soma,Chef'S Blend,1077,2013,Canada,3.25,,,70.0,False,False
Soma,Patanemo,1077,2013,Canada,3.75,Criollo,Venezuela,70.0,False,False
Soma,Crazy 88,1077,2013,Canada,4.0,,"Guat., D.R., Peru, Mad., Png",88.0,False,False
Soma,"Maracaibo, El Vigia",1077,2013,Canada,4.0,Criollo,Venezuela,70.0,False,False
Soma,Equator,1081,2013,Canada,4.0,,"Peru, Dom. Rep",67.0,False,False
Soma,Orinoco,1173,2013,Canada,3.25,Forastero,Venezuela,70.0,False,False
Soma,"Bachelor'S Hall E., St. Thomas Parish",1177,2013,Canada,4.0,Trinitario,Jamaica,70.0,False,False
Soma,Noula Coop,817,2012,Canada,3.25,,Haiti,70.0,False,False
Soma,O'Ahu,833,2012,Canada,3.75,,Hawaii,70.0,False,False
Soma,"Dual Origins, Sambirano, Elvesia",867,2012,Canada,4.0,Blend,"Dom. Rep., Madagascar",70.0,False,False
Soma,"Dancing In Your Head, 5 Bean Blend",867,2012,Canada,4.0,Blend,"Gre., Png, Haw., Haiti, Mad",70.0,False,False
Soma,Cahabon Region,951,2012,Canada,3.5,Trinitario,Guatemala,70.0,False,False
Soma,Carenero Superior,951,2012,Canada,3.75,Trinitario,Venezuela,70.0,False,False
Soma,Eastern Promises,967,2012,Canada,3.5,Blend,"Mad., Java, Png",70.0,False,False
Soma,Papua New Guinea,983,2012,Canada,3.5,Trinitario,Papua New Guinea,85.0,False,False
Soma,"Grenada, Black Science",676,2011,Canada,2.75,Trinitario,Grenada,70.0,False,False
Soma,"Alto Beni, Wild Bolivian",676,2011,Canada,3.5,Nacional,Bolivia,70.0,False,False
Soma,Peruvian,676,2011,Canada,4.0,,Peru,64.0,False,False
Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,Canada,4.0,Unknown,"Ven, Bolivia, D.R.",70.0,False,False
Soma,"Elvesia P., Black Science",682,2011,Canada,3.75,Forastero,Dominican Republic,70.0,False,False
Soma,Chuao,688,2011,Canada,3.5,Criollo,Venezuela,70.0,False,False
Soma,Black Science Blend 1,607,2010,Canada,3.75,"Trinitario, Nacional","Dr, Ecuador, Peru",70.0,False,False
Soma,Hispaniola,377,2009,Canada,3.0,Forastero,Dominican Republic,70.0,False,False
Soma,Africa,377,2009,Canada,3.5,Forastero,Ghana,70.0,False,False
Soma,Conacado,387,2009,Canada,3.0,Trinitario,Dominican Republic,70.0,False,False
Soma,Papua New Guinea,387,2009,Canada,3.5,Trinitario,Papua New Guinea,70.0,False,False
Soma,Madagascar,387,2009,Canada,3.75,Criollo,Madagascar,70.0,False,False
Soma,Ocumare,387,2009,Canada,3.75,Criollo,Venezuela,70.0,False,False
Somerville,Nicaragua,1367,2014,USA,3.25,,Nicaragua,70.0,False,False
Somerville,"Hawaiian, Big Island",1395,2014,USA,3.5,,Hawaii,70.0,False,False
Soul,Dominican Republic,1932,2017,Canada,3.25,,Dominican Republic,70.0,False,False
Soul,Madagascar,1936,2017,Canada,3.5,,Madagascar,70.0,False,False
Soul,Venezuela,1936,2017,Canada,3.5,,Venezuela,75.0,False,False
Soul,Ecuador,1936,2017,Canada,3.25,,Ecuador,75.0,False,False
Soul,Papua New Guinea,1936,2017,Canada,3.25,,Papua New Guinea,77.0,False,False
Soul,Tanzania,1940,2017,Canada,3.5,,Tanzania,80.0,False,False
Spagnvola,Agrocriso Plantation,793,2012,USA,3.0,,Dominican Republic,70.0,False,False
Spagnvola,Agrocriso Plantation,793,2012,USA,3.0,,Dominican Republic,80.0,False,False
Spagnvola,Agrocriso Plantation,793,2012,USA,3.25,,Dominican Republic,75.0,False,False
Spencer,Dominican Republic,1932,2017,USA,3.75,,Dominican Republic,70.0,False,False
Spencer,Ecuador,1932,2017,USA,3.5,,Ecuador,70.0,False,False
Spencer,Peru,1932,2017,USA,2.75,,Peru,70.0,False,False
Spencer,"Dominican Republic, Lot D82R",1792,2016,Australia,3.5,,Dominican Republic,70.0,False,False
Spencer,"Ecuador, Lot E432314L",1792,2016,Australia,3.75,,Ecuador,70.0,False,False
Spencer,"Madagascar, Lot M0403R",1792,2016,Australia,3.75,,Madagascar,70.0,False,False
Spencer,Malekula Island,1434,2014,Australia,2.75,Trinitario,Vanuatu,72.0,False,False
Sprungli (Felchlin),Alto Beni,1057,2013,Switzerland,3.0,Criollo,Bolivia,70.0,False,False
Srsly,Dominican Republic,1113,2013,USA,3.0,,Dominican Republic,70.0,False,False
Srsly,Dominican Republic,1121,2013,USA,2.25,,Dominican Republic,84.0,False,False
Starchild,"Bolivar, Arriba",1634,2015,USA,3.0,Forastero (Nacional),Ecuador,70.0,False,False
Starchild,Hispaniola,1692,2015,USA,3.0,,Dominican Republic,70.0,False,False
Starchild,Cacao Verapaz,1692,2015,USA,3.0,,Guatemala,70.0,False,False
Starchild,Rio Tuma,1692,2015,USA,3.0,Trinitario (Amelonado),Nicaragua,70.0,False,False
Starchild,Sambirano Valley,1696,2015,USA,3.0,Trinitario,Madagascar,70.0,False,False
Stella (Aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,Switzerland,2.75,Trinitario,Brazil,68.0,False,False
Stella (Aka Bernrain),India,729,2011,Switzerland,3.25,,India,72.0,False,False
Stone Grindz,"Ecuador, Midnight Dark",1291,2014,USA,3.5,,Ecuador,84.0,False,False
Stone Grindz,"Ecuador, Twilght Dark",1291,2014,USA,3.5,,Ecuador,70.0,False,False
Strita Supreme,"Samar, East Visayas Region",939,2012,USA,2.5,,Philippines,65.0,False,False
Strita Supreme,"Samar, East Visayas Region",943,2012,USA,2.5,,Philippines,70.0,False,False
Strita Supreme,"Samar, East Visayas Region",943,2012,USA,2.75,,Philippines,75.0,False,False
Sublime Origins,Sambirano,1157,2013,USA,2.75,Trinitario,Madagascar,67.0,False,False
Sublime Origins,Moho Valley,1157,2013,USA,3.25,Trinitario,Belize,78.0,False,False
Summerbird,Peru,1800,2016,Denmark,2.5,"Criollo, Trinitario",Peru,61.0,False,False
Summerbird,Peru,1800,2016,Denmark,3.0,"Criollo, Trinitario",Peru,71.0,False,False
Suruca Chocolate,Venezuela,1796,2016,Venezuela,2.75,,Venezuela,70.0,False,False
Suruca Chocolate,Venezuela,1796,2016,Venezuela,3.0,,Venezuela,60.0,False,False
Svenska Kakaobolaget,Sri Lanka,1618,2015,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,70.0,False,False
Szanto Tibor,Nacional,1668,2015,Hungary,3.25,,Ecuador,70.0,False,False
Szanto Tibor,Baracoa,1704,2015,Hungary,3.25,Trinitario,Cuba,88.0,False,False
Szanto Tibor,Ambolikapiky,1704,2015,Hungary,3.25,Trinitario,Madagascar,70.0,False,False
Szanto Tibor,"Winak, Sumaco",1704,2015,Hungary,3.75,Forastero (Nacional),Ecuador,70.0,False,False
Szanto Tibor,"Ben Tre, Mekong Delta",1708,2015,Hungary,3.25,Trinitario,Vietnam,70.0,False,False
Szanto Tibor,"Fazenda Sempre Firme, Bahia",1708,2015,Hungary,3.5,Forastero (Parazinho),Brazil,70.0,False,False
Szanto Tibor,Porcelana,1263,2014,Hungary,3.5,Criollo,Venezuela,70.0,False,False
Szanto Tibor,Baracoa,1263,2014,Hungary,3.75,Trinitario,Cuba,70.0,False,False
Szanto Tibor,"Autumn, Primary Harvest, 2012",1185,2013,Hungary,3.5,Criollo,Madagascar,70.0,False,False
Szanto Tibor,"Spring, Secondary Harvest, 2012",1185,2013,Hungary,3.5,Criollo,Madagascar,70.0,False,False
Szanto Tibor,Cacao Blanco,1193,2013,Hungary,3.25,,Nicaragua,70.0,False,False
Szanto Tibor,Santo Domingo,939,2012,Hungary,3.25,,Dominican Republic,70.0,False,False
Szanto Tibor,Millot Plantation,939,2012,Hungary,3.25,,Madagascar,70.0,False,False
Szanto Tibor,"Ayacucho, ""El Guinacho""",939,2012,Hungary,3.75,,Peru,70.0,False,False
Szanto Tibor,Crudo,761,2011,Hungary,3.0,,Venezuela,70.0,False,False
Tabal,Costa Rica,1101,2013,USA,2.75,,Costa Rica,70.0,False,False
Tabal,Dominican Republic,1101,2013,USA,2.75,,Dominican Republic,70.0,False,False
Tabal,"Chiapas, Lacandon Jungle",1105,2013,USA,2.5,,Mexico,70.0,False,False
Tabal,Peru,1105,2013,USA,3.0,,Peru,70.0,False,False
Tablette (Aka Vanillabeans),Colombia,1450,2015,Japan,3.0,,Colombia,70.0,False,False
Tablette (Aka Vanillabeans),Papua,1450,2015,Japan,3.25,,Papua New Guinea,62.0,False,False
Tablette (Aka Vanillabeans),Vietnam,1450,2015,Japan,3.25,Trinitario,Vietnam,60.0,False,False
Tablette (Aka Vanillabeans),Trinidad,1680,2015,Japan,2.75,Trinitario,Trinidad,77.0,False,False
Tan Ban Skrati,"Paramaribo, Batch 20160043-01",1868,2016,Suriname,3.25,Trinitario,Suriname,70.0,False,False
Taza,Belize,1271,2014,USA,3.0,Trinitario,Belize,68.0,False,False
Taza,Alto Beni,785,2011,USA,3.25,,Bolivia,87.0,False,False
Taza,Chiapan,451,2009,USA,2.75,,Mexico,75.0,False,False
Taza,"Dark, Stone Ground",180,2007,USA,3.0,,Dominican Republic,70.0,False,False
Tcho,West Africa,1716,2016,USA,2.0,Forastero,West Africa,62.0,False,False
Tcho,Peru- Ecuador,915,2012,USA,3.25,,"Peru, Ecuador",99.0,False,True
Tcho,Tchopro 60.5,387,2009,USA,2.75,,,60.0,False,False
Tcho,Tchopro 68,387,2009,USA,3.0,,,68.0,False,False
Tcho,Chocolatey-Beta,199,2008,USA,2.5,Forastero,Ghana,70.0,False,False
Tcho,Fruity-Beta,280,2008,USA,2.5,,Peru,70.0,False,False
Tcho,Citrus-Beta,280,2008,USA,2.75,,Madagascar,70.0,False,False
Tcho,Nutty-Beta,284,2008,USA,2.5,,Peru,70.0,False,False
Tejas,Concepcion,801,2012,USA,2.75,,Madagascar,70.0,False,False
Tejas,Bayou Blend,801,2012,USA,3.0,Blend,"Ecuador, Mad., Png",70.0,False,False
Tejas,Aranama,805,2012,USA,3.0,,Papua New Guinea,70.0,False,False
Tejas,Presidio,805,2012,USA,3.5,,Dominican Republic,70.0,False,False
Tejas,"La Bahia, W/ Cane Juice",817,2012,USA,3.25,,Ecuador,70.0,False,False
Tejas,Capistrano,821,2012,USA,2.0,,Peru,70.0,False,False
Tejas,"La Bahia, W/ Cane Sugar",825,2012,USA,3.25,,Ecuador,70.0,False,False
Tejas,San Jose,829,2012,USA,2.75,,Bolivia,70.0,False,False
Tejas,Capistrano*,829,2012,USA,3.0,,Madagascar,70.0,False,False
Tejas,Espada,833,2012,USA,3.25,,Mexico,70.0,False,False
Tejas,Espada,967,2012,USA,2.75,,Brazil,70.0,False,False
Tejas,Concepcion*,971,2012,USA,3.0,,Venezuela,80.0,False,False
Tejas,San Jose,971,2012,USA,3.25,,Bolivia,67.0,False,False
Tejas,"Bahia, Floresta Azul,Good Friends Reserve#3",971,2012,USA,3.5,Forastero (Parazinho),Brazil,70.0,False,False
Terroir,Peru,1478,2015,USA,2.75,,Peru,70.0,False,False
Terroir,Belize,1478,2015,USA,3.75,Trinitario,Belize,70.0,False,False
Terroir,Madagascar,1478,2015,USA,3.75,Trinitario,Madagascar,70.0,False,False
Terroir,Ecuador,1482,2015,USA,3.25,,Ecuador,70.0,False,False
Terroir,Oko Caribe,1554,2015,USA,3.5,,Dominican Republic,70.0,False,False
Terroir,Guatemala,1558,2015,USA,3.75,Trinitario,Guatemala,70.0,False,False
Terroir,Ecuador,1323,2014,USA,3.25,,Ecuador,77.0,False,False
Terroir,Madagascar,1323,2014,USA,3.75,Trinitario,Madagascar,67.0,False,False
Terroir,Uganda,1323,2014,USA,3.75,Forastero,Uganda,73.0,False,False
The Barn,Peru,1614,2015,Sweden,3.0,,Peru,70.0,False,False
Theo,Congo W/ Nibs,903,2012,USA,3.25,Forastero,Dr Congo,65.0,False,False
Theo,Madagascar,162,2007,USA,3.5,Trinitario,Madagascar,65.0,False,False
Theo,Ivory Coast,184,2007,USA,2.5,,Cote D Ivoire,75.0,False,False
Theo,"Ghana, Kumasi",184,2007,USA,3.0,Forastero,Ghana,84.0,False,False
Theo,"Venezuela; Barinos, Merida, Tachron",188,2007,USA,2.0,Blend,Venezuela,91.0,False,True
Theo,"Ghana, Panama, Ecuador",188,2007,USA,3.0,Blend,"Ghana, Panama, Ecuador",75.0,False,False
Theobroma,"Piura Select, Cacao Blanc",1684,2015,Japan,3.25,,Peru,70.0,False,False
Timo A. Meyer,"Belize, Med Roast",1836,2016,Germany,3.75,"Trinitario, Tcga",Belize,72.0,False,False
To'Ak (Ecuatoriana),Manabi,1418,2014,Ecuador,3.25,Forastero (Nacional),Ecuador,81.0,False,False
Tobago Estate (Pralus),"Roxborough, Tobago",895,2012,France,4.0,Trinitario,Tobago,70.0,False,False
Tocoti,"Wild Bolivian, Jungle Love",927,2012,USA,3.0,Criollo,Bolivia,77.0,False,False
Tocoti,Venezuela,789,2011,USA,2.75,,Venezuela,72.0,False,False
Tocoti,Dominican Republic,789,2011,USA,3.0,,Dominican Republic,74.0,False,False
Treehouse,Conacado,1239,2014,USA,3.0,,Dominican Republic,72.0,False,False
Tsara (Cinagra),"Ambanja, Tsara Valley",753,2011,Madagascar,3.5,,Madagascar,72.0,False,False
Twenty-Four Blackbirds,Oko Caribe,1700,2015,USA,2.75,,Dominican Republic,75.0,False,False
Twenty-Four Blackbirds,"Cedeno, Lot 271",1700,2015,USA,3.5,,Ecuador,75.0,False,False
Twenty-Four Blackbirds,Madagascar,1235,2014,USA,3.5,Trinitario,Madagascar,75.0,False,False
Twenty-Four Blackbirds,Dominican Republic,1022,2013,USA,3.25,,Dominican Republic,68.0,False,False
Twenty-Four Blackbirds,Palos Blancos,1026,2013,USA,2.5,,Bolivia,75.0,False,False
Twenty-Four Blackbirds,Dominican Republic,753,2011,USA,2.75,,Dominican Republic,73.0,False,False
Two Ravens,Peru,1740,2016,USA,3.0,Criollo,Peru,60.0,False,False
Un Dimanche A Paris,Dominican Republic,709,2011,France,3.75,,Dominican Republic,63.0,False,False
Undone,Matagalpa,1438,2014,USA,2.75,,Nicaragua,74.0,False,False
Undone,Nourish,1438,2014,USA,3.0,,Dominican Republic,70.0,False,False
Upchurch,"Madagascar, Sassy Bar",1752,2016,USA,3.0,Trinitario,Madagascar,72.0,False,False
Upchurch,"Tanzania, Party Bar",1752,2016,USA,3.25,,Tanzania,72.0,False,False
Urzi,"Sur Del Lago, Merida",1327,2014,Italy,3.25,Trinitario,Venezuela,65.0,False,False
Valrhona,"Piura, Illanka, Quemazon",1510,2015,France,4.0,,Peru,63.0,False,False
Valrhona,"Andoa, Grand Cru Blend",1145,2013,France,3.5,,,70.0,False,False
Valrhona,"Loma Sotavento, 2013",1153,2013,France,3.5,,Dominican Republic,64.0,False,False
Valrhona,"Otucan, Grand Cru",931,2012,France,4.0,,Venezuela,69.0,False,False
Valrhona,Caraque,709,2011,France,3.25,,,56.0,False,False
Valrhona,"Porcelana, Pedegral",757,2011,France,4.0,Criollo,Venezuela,64.0,False,False
Valrhona,Tainori,327,2009,France,3.75,,Dominican Republic,64.0,False,False
Valrhona,Alpaco,370,2009,France,3.75,,Ecuador,66.0,False,False
Valrhona,Nyangbo,395,2009,France,3.5,Forastero,Ghana,68.0,False,False
Valrhona,Araguani,117,2007,France,3.0,Blend,"Venezuela, Carribean",72.0,False,False
Valrhona,Chuao 2002 P.,129,2007,France,3.75,Trinitario,Venezuela,65.0,False,False
Valrhona,Manjari,129,2007,France,4.0,"Criollo, Trinitario",Madagascar,64.0,False,False
Valrhona,Le Noir Extra Amer,147,2007,France,1.5,,,85.0,False,False
Valrhona,Abinao,153,2007,France,2.5,Forastero,West Africa,85.0,False,False
Valrhona,Le Noir Amer,157,2007,France,2.75,Forastero,West Africa,71.0,False,False
Valrhona,"Porcelana, Maracaibo, Palmira P. 2006",162,2007,France,3.25,Criollo (Porcelana),Venezuela,64.0,False,False
Valrhona,Caraibe,63,2006,France,3.0,Trinitario,Carribean,66.0,False,False
Valrhona,Guanaja,63,2006,France,4.0,"Criollo, Trinitario",South America,70.0,False,False
Valrhona,Gran Couva 2005 P.,75,2006,France,2.5,Trinitario,Trinidad,64.0,False,False
Valrhona,"Porcelana, Maracaibo, Palmira P. 2005",75,2006,France,3.0,Criollo (Porcelana),Venezuela,64.0,False,False
Valrhona,"Sambirano, Ampamakia 2005, Millot P.",75,2006,France,3.5,Trinitario,Madagascar,64.0,False,False
